trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.4, 'e': 0.03557775213022025}",20,3,27.007331015811666,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.4, 'e': 0.035257552361048265}",25,13,0.04025940800722716,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
371,False,"{'a': 0.4, 'e': 0.03494023438979883}",20,13,10.152543115941235,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.4, 'e': 0.034625772280290644}",30,10,33.04869818601969,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.4, 'e': 0.034314140329768025}",20,9,23.174057588035506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.4, 'e': 0.034005313066800116}",20,11,11.061051080765532,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.4, 'e': 0.03369926524919892}",25,9,17.849742714371178,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
376,False,"{'a': 0.4, 'e': 0.03339597186195613}",30,18,12.754728300786827,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
377,False,"{'a': 0.4, 'e': 0.033095408115198524}",20,9,9.836622405874424,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
378,False,"{'a': 0.4, 'e': 0.03279754944216174}",25,11,25.691343310335753,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.4, 'e': 0.032502371497182284}",25,11,11.47962270477038,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
380,False,"{'a': 0.4, 'e': 0.03220985015370764}",20,3,25.382787186036673,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.4, 'e': 0.031919961502324276}",25,16,15.28644277675576,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.4, 'e': 0.03163268184880336}",20,8,21.435353265115058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.4, 'e': 0.03134798771216413}",25,19,12.757197656191112,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.4, 'e': 0.03106585582275465}",20,14,12.008290635599995,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.4, 'e': 0.030786263120349856}",20,14,9.624399040840208,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.4, 'e': 0.030509186752266708}",20,11,7.049541668693203,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
387,False,"{'a': 0.4, 'e': 0.030234604071496307}",20,14,11.592812767058222,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.4, 'e': 0.02996249263485284}",25,11,9.577284141282847,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
389,False,"{'a': 0.4, 'e': 0.029692830201139164}",20,16,4.768782464975578,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.4, 'e': 0.029425594729328913}",20,10,-2.620977907494409,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
391,False,"{'a': 0.4, 'e': 0.02916076437676495}",25,19,12.219250365622486,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.4, 'e': 0.028898317497374065}",20,7,24.222587838484976,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.4, 'e': 0.0286382326398977}",25,16,13.951441165818872,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.4, 'e': 0.028380488546138623}",25,14,23.11179121233111,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.4, 'e': 0.028125064149223375}",20,16,7.6807665947601675,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.4, 'e': 0.027871938571880365}",20,3,-16.431111432103968,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
397,False,"{'a': 0.4, 'e': 0.027621091124733443}",20,10,21.637806949651594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.4, 'e': 0.02737250130461084}",20,11,19.840398077965823,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.4, 'e': 0.027126148792869342}",30,16,20.86715719572926,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.4, 'e': 0.02688201345373352}",30,9,-16.294761774058717,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
401,False,"{'a': 0.4, 'e': 0.026640075332649917}",25,17,11.461345522857822,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.4, 'e': 0.026400314654656067}",20,12,12.608712247714356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.4, 'e': 0.02616271182276416}",25,0,36.68129345058214,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.4, 'e': 0.025927247416359284}",20,0,21.811426046181815,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
405,False,"{'a': 0.4, 'e': 0.02569390218961205}",25,13,-21.41073263788688,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
406,False,"{'a': 0.4, 'e': 0.02546265706990554}",20,2,24.574502063690346,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.4, 'e': 0.02523349315627639}",20,10,10.033517455157718,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.4, 'e': 0.025006391717869902}",20,8,2.0081035183644977,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
409,False,"{'a': 0.4, 'e': 0.024781334192409073}",35,13,41.76456979233425,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.4, 'e': 0.024558302184677392}",30,13,26.982871046831754,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.4, 'e': 0.024337277465015295}",35,17,32.230837022722895,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.4, 'e': 0.02411824196783016}",20,16,9.285642111579701,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.4, 'e': 0.023901177790119688}",20,12,13.095965442811785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.4, 'e': 0.02368606719000861}",25,11,24.257148778001348,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.4, 'e': 0.023472892585298534}",20,12,14.486716694319206,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.4, 'e': 0.023261636552030847}",20,10,7.19364282428465,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
417,False,"{'a': 0.4, 'e': 0.02305228182306257}",30,17,30.152730821588264,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.4, 'e': 0.02284481128665501}",25,15,17.928659032837476,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.4, 'e': 0.022639207985075113}",25,18,12.743614780292202,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.4, 'e': 0.02243545511320944}",20,16,6.710699664174235,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.4, 'e': 0.022233536017190553}",25,17,17.413852881626354,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.4, 'e': 0.02203343419303584}",30,13,31.618839726560214,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.4, 'e': 0.021835133285298517}",20,0,29.68749256156562,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.4, 'e': 0.02163861708573083}",20,12,13.533681931624752,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.4, 'e': 0.021443869531959255}",35,19,31.7923147396914,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.4, 'e': 0.02125087470617162}",20,12,13.439044090219054,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.4, 'e': 0.021059616833816075}",20,16,8.160396680177675,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.4, 'e': 0.02087008028231173}",25,12,23.691847475787426,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.4, 'e': 0.020682249559770924}",25,17,16.76559983065472,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.4, 'e': 0.020496109313732986}",20,10,14.959811148910857,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.4, 'e': 0.020311644329909388}",25,20,10.466566432002018,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.4, 'e': 0.020128839530940204}",30,10,23.155719460507164,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
433,False,"{'a': 0.4, 'e': 0.019947679975161742}",20,9,17.48522945207373,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.4, 'e': 0.019768150855385285}",20,9,20.65234201507181,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.4, 'e': 0.01959023749768682}",20,8,21.23282341841433,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.4, 'e': 0.019413925360207637}",20,16,7.2700876564598715,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.4, 'e': 0.01923920003196577}",25,13,22.457929750575005,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.4, 'e': 0.019066047231678075}",20,16,7.404291017870438,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.4, 'e': 0.018894452806592972}",25,3,31.45666945512914,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.4, 'e': 0.018724402731333634}",20,0,20.641680213717848,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
441,False,"{'a': 0.4, 'e': 0.01855588310675163}",25,19,8.350715444685681,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.4, 'e': 0.018388880158790866}",25,10,15.018624924781372,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
443,False,"{'a': 0.4, 'e': 0.01822338023736175}",25,13,17.91448111966892,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.4, 'e': 0.018059369815225493}",20,9,18.33184518326633,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.4, 'e': 0.017896835486888463}",25,12,23.769193611043796,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.4, 'e': 0.01773576396750647}",25,10,28.235513712151246,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.4, 'e': 0.01757614209179891}",20,13,12.411625246289589,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.4, 'e': 0.017417956812972722}",25,9,27.620612668656335,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.4, 'e': 0.017261195201655966}",20,14,9.296314741327823,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.4, 'e': 0.017105844444841062}",35,26,16.296635483821273,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.4, 'e': 0.016951891844837492}",20,9,21.98033557063505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.4, 'e': 0.016799324818233954}",20,15,10.168385754595677,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.4, 'e': 0.01664813089486985}",20,6,22.143845560271764,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.4, 'e': 0.016498297716816022}",25,11,28.406104155192534,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.4, 'e': 0.01634981303736468}",30,15,27.62432982619465,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.4, 'e': 0.016202664720028397}",25,8,34.15372537817195,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.4, 'e': 0.01605684073754814}",25,20,8.89650986587458,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.4, 'e': 0.015912329170910205}",35,25,20.106413902856747,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.4, 'e': 0.015769118208372013}",25,13,17.916696477976487,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.4, 'e': 0.015627196144496664}",35,21,26.9865221932718,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.4, 'e': 0.015486551379196195}",20,6,24.255255151577327,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.4, 'e': 0.015347172416783428}",20,16,6.55746136073501,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.4, 'e': 0.015209047865032377}",20,12,14.839447201736677,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.4, 'e': 0.015072166434247086}",35,15,38.4231318704214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.4, 'e': 0.014936516936338863}",20,13,14.37074982782636,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.4, 'e': 0.014802088283911812}",20,13,12.897139901381053,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.4, 'e': 0.014668869489356607}",20,7,22.46254722205369,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.4, 'e': 0.014536849663952398}",20,10,18.456171358529424,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.4, 'e': 0.014406018016976826}",25,13,25.091107010194424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.4, 'e': 0.014276363854824035}",20,16,8.754263027683525,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.4, 'e': 0.014147876580130619}",20,13,14.048695977333583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.4, 'e': 0.014020545690909443}",20,14,10.39409849639194,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.4, 'e': 0.013894360779691257}",20,13,0.48002856380009673,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
474,False,"{'a': 0.4, 'e': 0.013769311532674036}",25,14,20.50469029365312,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.4, 'e': 0.01364538772887997}",25,13,24.468415885643402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.4, 'e': 0.013522579239320051}",25,0,42.870181569327016,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
477,False,"{'a': 0.4, 'e': 0.01340087602616617}",30,19,19.259283268218873,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.4, 'e': 0.013280268141930675}",20,9,22.29778618213228,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.4, 'e': 0.013160745728653299}",20,8,21.689153631777046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.4, 'e': 0.013042299017095419}",20,14,11.179501214918623,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.4, 'e': 0.01292491832594156}",20,10,18.542262525745926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.4, 'e': 0.012808594061008087}",25,20,6.423583651447723,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.4, 'e': 0.012693316714459014}",20,13,12.645922333449022,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.4, 'e': 0.012579076864028883}",35,15,34.83522052315218,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.4, 'e': 0.012465865172252623}",20,13,14.517687655422625,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.4, 'e': 0.01235367238570235}",20,16,8.918079679320833,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.4, 'e': 0.012242489334231029}",25,13,22.243959525157376,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.4, 'e': 0.01213230693022295}",20,8,24.38319675965409,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.4, 'e': 0.012023116167850944}",25,13,22.590308960815822,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.4, 'e': 0.011914908122340286}",20,0,18.44641419639804,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
491,False,"{'a': 0.4, 'e': 0.011807673949239223}",20,11,21.74992947983811,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.4, 'e': 0.01170140488369607}",30,18,17.657609119522213,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.4, 'e': 0.011596092239742804}",20,13,14.49411413203334,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.4, 'e': 0.01149172740958512}",30,19,18.199230181097786,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.4, 'e': 0.011388301862898853}",20,12,16.55687834407493,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.4, 'e': 0.011285807146132764}",25,15,21.70602238389052,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.4, 'e': 0.01118423488181757}",20,12,15.072000794797102,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.4, 'e': 0.011083576767881211}",25,13,20.16093068251496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.4, 'e': 0.01098382457697028}",25,11,28.598447135500265,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.4, 'e': 0.010884970155777548}",25,11,23.079303823667253,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.4, 'e': 0.01078700542437555}",25,8,24.04807609912158,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.4, 'e': 0.010689922375556169}",20,12,14.983865497799856,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.4, 'e': 0.010593713074176163}",20,8,24.320664739147958,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.4, 'e': 0.010498369656508577}",20,15,11.76475400387227,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.4, 'e': 0.0104038843296}",25,16,16.257564900426676,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.4, 'e': 0.0103102493706336}",25,11,26.572178430476235,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.4, 'e': 0.010217457126297898}",25,13,23.726228196520292,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.4, 'e': 0.010125500012161217}",20,14,10.6292101314247,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.4, 'e': 0.010034370512051766}",35,25,17.17614899950201,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.4, 'e': 0.0099440611774433}",20,9,-24.159415691626226,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
511,False,"{'a': 0.4, 'e': 0.00985456462684631}",20,10,17.74174834018729,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.4, 'e': 0.009765873545204693}",30,12,30.89865306246348,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.4, 'e': 0.009677980683297852}",25,10,27.65350762392246,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.4, 'e': 0.00959087885714817}",30,13,28.070277085630032,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.4, 'e': 0.009504560947433837}",25,15,19.610982855057237,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.4, 'e': 0.009419019898906932}",20,11,18.20101698267522,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.4, 'e': 0.00933424871981677}",20,13,16.23509056872612,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.4, 'e': 0.009250240481338419}",30,16,22.518014865605824,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.4, 'e': 0.009166988317006373}",20,10,17.902233341886443,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.4, 'e': 0.009084485422153316}",25,20,8.178667099420624,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.4, 'e': 0.009002725053353935}",20,6,28.37593280500001,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.4, 'e': 0.00892170052787375}",25,16,16.34612329940133,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.4, 'e': 0.008841405223122885}",25,11,29.60953587098672,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.4, 'e': 0.008761832576114778}",25,16,14.34432830034811,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.4, 'e': 0.008682976082929745}",35,17,32.20126962742184,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.4, 'e': 0.008604829298183377}",25,15,16.668165454388884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.4, 'e': 0.008527385834499726}",25,17,13.78897600805935,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.4, 'e': 0.00845063936198923}",25,15,19.54470825995443,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.4, 'e': 0.008374583607731327}",30,16,27.09292430164011,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.4, 'e': 0.008299212355261746}",25,19,13.173181310129104,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.4, 'e': 0.00822451944406439}",20,0,34.70709439191662,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
532,False,"{'a': 0.4, 'e': 0.008150498769067812}",20,3,28.408841362888076,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.4, 'e': 0.008077144280146201}",20,14,13.478282118380452,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.4, 'e': 0.008004449981624886}",20,13,13.743150130195087,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.4, 'e': 0.007932409931790263}",20,9,16.73140049847056,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.4, 'e': 0.00786101824240415}",25,20,9.344562517144173,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.4, 'e': 0.0077902690782225125}",25,16,16.762145083470315,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.4, 'e': 0.00772015665651851}",30,16,28.103563224426477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.4, 'e': 0.007650675246609844}",20,14,13.152050599204884,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.4, 'e': 0.007581819169390355}",30,22,16.299886048586988,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.4, 'e': 0.007513582796865842}",20,16,6.189104143508475,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.4, 'e': 0.0074459605516940496}",25,11,29.48727750398165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.4, 'e': 0.007378946906728803}",20,9,22.60534693271064,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.4, 'e': 0.007312536384568244}",20,10,22.790248549272963,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.4, 'e': 0.00724672355710713}",25,12,25.301866985320626,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.4, 'e': 0.007181503045093166}",20,13,12.943758992471134,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.4, 'e': 0.0071168695176873275}",25,19,12.865280114626257,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.4, 'e': 0.007052817692028142}",20,11,19.27745844625242,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.4, 'e': 0.006989342332799888}",20,4,29.482566990554027,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.4, 'e': 0.006926438251804689}",25,6,19.327389201647073,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
551,False,"{'a': 0.4, 'e': 0.006864100307538447}",25,15,15.597693816670752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.4, 'e': 0.006802323404770601}",20,9,17.974137188760842,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.4, 'e': 0.0067411024941276656}",20,6,-16.30152229385908,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
554,False,"{'a': 0.4, 'e': 0.006680432571680516}",25,14,24.938717979913537,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
