trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
400,False,"{'a': 0.4, 'e': 0.02688201345373352}",20,8,22.18103720202456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.4, 'e': 0.026640075332649917}",20,13,12.108563654836184,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.4, 'e': 0.026400314654656067}",25,11,23.594477427581275,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.4, 'e': 0.02616271182276416}",25,17,14.761748086047998,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.4, 'e': 0.025927247416359284}",20,10,17.93630864528628,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.4, 'e': 0.02569390218961205}",25,11,22.600046645079736,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.4, 'e': 0.02546265706990554}",30,22,15.93140536862769,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.4, 'e': 0.02523349315627639}",20,14,12.440118012358536,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.4, 'e': 0.025006391717869902}",30,23,14.664624433534561,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.4, 'e': 0.024781334192409073}",30,23,14.004231557214094,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.4, 'e': 0.024558302184677392}",30,13,33.685189439129026,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.4, 'e': 0.024337277465015295}",20,14,13.193119943191066,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.4, 'e': 0.02411824196783016}",25,14,19.554641381374065,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.4, 'e': 0.023901177790119688}",30,10,38.99129713207482,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.4, 'e': 0.02368606719000861}",20,10,5.872200448372216,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
415,False,"{'a': 0.4, 'e': 0.023472892585298534}",20,13,12.317096978051739,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.4, 'e': 0.023261636552030847}",30,22,15.693580551191111,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.4, 'e': 0.02305228182306257}",20,13,14.171821702956631,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.4, 'e': 0.02284481128665501}",30,16,26.71180364377504,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.4, 'e': 0.022639207985075113}",25,14,10.927078141700145,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.4, 'e': 0.02243545511320944}",25,17,14.55392703469049,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.4, 'e': 0.022233536017190553}",20,10,19.704153215678723,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.4, 'e': 0.02203343419303584}",25,11,28.261306079044036,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.4, 'e': 0.021835133285298517}",25,16,17.427500821152314,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.4, 'e': 0.02163861708573083}",20,14,11.318288305859983,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.4, 'e': 0.021443869531959255}",20,12,16.62876687886488,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.4, 'e': 0.02125087470617162}",25,15,20.945848040784316,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.4, 'e': 0.021059616833816075}",20,11,16.72507009813542,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.4, 'e': 0.02087008028231173}",25,14,19.59534165422267,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.4, 'e': 0.020682249559770924}",20,13,11.345908542368324,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.4, 'e': 0.020496109313732986}",25,19,11.827593929799184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.4, 'e': 0.020311644329909388}",20,14,13.08825766835788,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.4, 'e': 0.020128839530940204}",20,7,20.77135356473,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.4, 'e': 0.019947679975161742}",20,11,17.459481581796666,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.4, 'e': 0.019768150855385285}",25,11,25.628191404674208,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.4, 'e': 0.01959023749768682}",25,9,27.31446975100011,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.4, 'e': 0.019413925360207637}",30,10,33.9332449484851,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.4, 'e': 0.01923920003196577}",20,14,10.69556980980235,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.4, 'e': 0.019066047231678075}",20,13,15.020484462694423,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.4, 'e': 0.018894452806592972}",20,14,13.118444634063682,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.4, 'e': 0.018724402731333634}",25,15,16.2571175091472,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.4, 'e': 0.01855588310675163}",25,10,13.002480003519679,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.4, 'e': 0.018388880158790866}",35,22,22.445349562265967,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.4, 'e': 0.01822338023736175}",35,19,29.563094227308838,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.4, 'e': 0.018059369815225493}",30,16,28.08757668960203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.4, 'e': 0.017896835486888463}",25,8,32.68923748072243,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.4, 'e': 0.01773576396750647}",30,24,13.59260518996393,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.4, 'e': 0.01757614209179891}",25,14,19.690897089353072,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.4, 'e': 0.017417956812972722}",20,9,19.461186175509816,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.4, 'e': 0.017261195201655966}",25,18,12.78186851312572,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.4, 'e': 0.017105844444841062}",20,10,19.308374961781524,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.4, 'e': 0.016951891844837492}",20,5,26.300964018067617,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.4, 'e': 0.016799324818233954}",25,15,8.105744832429526,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
453,False,"{'a': 0.4, 'e': 0.01664813089486985}",35,12,39.611901712856394,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.4, 'e': 0.016498297716816022}",20,14,14.537741531000755,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.4, 'e': 0.01634981303736468}",25,15,18.09959118275028,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.4, 'e': 0.016202664720028397}",30,19,19.198189907802625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.4, 'e': 0.01605684073754814}",25,8,19.252264855777423,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.4, 'e': 0.015912329170910205}",30,12,28.697394439769717,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.4, 'e': 0.015769118208372013}",20,9,19.01870318215176,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.4, 'e': 0.015627196144496664}",20,8,22.72717835224833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.4, 'e': 0.015486551379196195}",25,13,27.326900682800964,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.4, 'e': 0.015347172416783428}",20,10,20.0264745682748,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.4, 'e': 0.015209047865032377}",20,16,6.892319693622912,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.4, 'e': 0.015072166434247086}",25,18,10.111211917992403,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.4, 'e': 0.014936516936338863}",20,14,14.333837261382051,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.4, 'e': 0.014802088283911812}",20,12,4.262964686767901,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
467,False,"{'a': 0.4, 'e': 0.014668869489356607}",20,10,13.766357040551767,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.4, 'e': 0.014536849663952398}",20,10,22.80088194949614,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.4, 'e': 0.014406018016976826}",30,16,26.584357112726654,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.4, 'e': 0.014276363854824035}",25,12,24.63930451644068,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.4, 'e': 0.014147876580130619}",20,10,13.468699885343007,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.4, 'e': 0.014020545690909443}",25,14,21.463043227347026,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.4, 'e': 0.013894360779691257}",25,20,10.67978525862639,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.4, 'e': 0.013769311532674036}",30,18,25.258514963995516,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.4, 'e': 0.01364538772887997}",25,15,15.8148523376849,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.4, 'e': 0.013522579239320051}",35,22,21.08146316066363,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.4, 'e': 0.01340087602616617}",20,15,9.840547928100204,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.4, 'e': 0.013280268141930675}",25,18,15.332888964889264,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.4, 'e': 0.013160745728653299}",30,20,19.49435312061836,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.4, 'e': 0.013042299017095419}",20,9,22.370184465395162,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.4, 'e': 0.01292491832594156}",20,7,25.109335889381693,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.4, 'e': 0.012808594061008087}",20,10,21.220600432393816,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.4, 'e': 0.012693316714459014}",25,8,-7.7171151624075,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
484,False,"{'a': 0.4, 'e': 0.012579076864028883}",25,15,16.805507399529805,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.4, 'e': 0.012465865172252623}",30,19,21.89998271408403,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.4, 'e': 0.01235367238570235}",30,13,31.394595217641132,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.4, 'e': 0.012242489334231029}",25,7,35.12872374804111,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.4, 'e': 0.01213230693022295}",20,13,13.645254439749515,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.4, 'e': 0.012023116167850944}",30,19,20.41182519661028,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.4, 'e': 0.011914908122340286}",20,8,24.600774186238503,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.4, 'e': 0.011807673949239223}",25,11,27.77711777577195,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.4, 'e': 0.01170140488369607}",35,17,24.225892014679754,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
493,False,"{'a': 0.4, 'e': 0.011596092239742804}",20,12,16.458836659519193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.4, 'e': 0.01149172740958512}",25,12,21.020129901460294,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.4, 'e': 0.011388301862898853}",35,22,27.790803517842633,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.4, 'e': 0.011285807146132764}",20,14,10.25849930842698,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.4, 'e': 0.01118423488181757}",25,18,11.158368568559737,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.4, 'e': 0.011083576767881211}",25,20,9.045618177197166,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.4, 'e': 0.01098382457697028}",20,16,8.174085127124576,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.4, 'e': 0.010884970155777548}",20,8,20.128722138579835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.4, 'e': 0.01078700542437555}",30,18,25.0325285060781,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.4, 'e': 0.010689922375556169}",20,0,36.58172817904626,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.4, 'e': 0.010593713074176163}",25,19,10.383123794795729,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.4, 'e': 0.010498369656508577}",20,13,-30.018052157520852,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
505,False,"{'a': 0.4, 'e': 0.0104038843296}",20,0,35.8722351556675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
506,False,"{'a': 0.4, 'e': 0.0103102493706336}",25,14,21.613916586342363,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.4, 'e': 0.010217457126297898}",20,15,9.934351055804573,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.4, 'e': 0.010125500012161217}",20,13,14.629922026619795,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.4, 'e': 0.010034370512051766}",20,12,14.889084140623481,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.4, 'e': 0.0099440611774433}",20,7,20.67673016186707,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.4, 'e': 0.00985456462684631}",20,15,8.831329227997653,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.4, 'e': 0.009765873545204693}",30,16,24.647964563433444,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.4, 'e': 0.009677980683297852}",25,12,24.173783843921036,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.4, 'e': 0.00959087885714817}",20,12,15.853671902277096,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.4, 'e': 0.009504560947433837}",25,13,22.628472355545608,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.4, 'e': 0.009419019898906932}",25,13,10.69321656218478,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
517,False,"{'a': 0.4, 'e': 0.00933424871981677}",20,15,9.703212329612565,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.4, 'e': 0.009250240481338419}",20,16,8.145722510570605,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.4, 'e': 0.009166988317006373}",25,7,35.32808322664092,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.4, 'e': 0.009084485422153316}",25,17,15.893165275193889,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.4, 'e': 0.009002725053353935}",25,18,12.26189990191121,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.4, 'e': 0.00892170052787375}",20,2,34.33832969391627,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.4, 'e': 0.008841405223122885}",20,13,12.465488695109242,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.4, 'e': 0.008761832576114778}",20,12,13.164013383037346,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.4, 'e': 0.008682976082929745}",25,14,18.21294886918542,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.4, 'e': 0.008604829298183377}",25,11,23.20383481219046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.4, 'e': 0.008527385834499726}",25,5,26.60744845418922,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.4, 'e': 0.00845063936198923}",25,12,25.083321524015663,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.4, 'e': 0.008374583607731327}",25,16,13.483092794397969,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.4, 'e': 0.008299212355261746}",30,20,18.026516057405775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.4, 'e': 0.00822451944406439}",30,16,29.48830437505033,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.4, 'e': 0.008150498769067812}",20,15,5.959039676474548,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.4, 'e': 0.008077144280146201}",20,14,11.551923514730047,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.4, 'e': 0.008004449981624886}",30,12,29.559912180210254,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.4, 'e': 0.007932409931790263}",30,14,32.14373289324444,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.4, 'e': 0.00786101824240415}",20,12,13.608379094092694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.4, 'e': 0.0077902690782225125}",25,13,21.72975477322927,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.4, 'e': 0.00772015665651851}",25,13,21.40005146939318,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.4, 'e': 0.007650675246609844}",30,19,18.232769717270653,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.4, 'e': 0.007581819169390355}",25,13,24.7355229757017,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.4, 'e': 0.007513582796865842}",25,11,25.46168834095633,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.4, 'e': 0.0074459605516940496}",20,10,6.792552117623784,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
543,False,"{'a': 0.4, 'e': 0.007378946906728803}",20,8,23.28541365813628,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.4, 'e': 0.007312536384568244}",20,9,15.942216219872883,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.4, 'e': 0.00724672355710713}",20,14,12.86332826052967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.4, 'e': 0.007181503045093166}",30,18,25.6433512699985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.4, 'e': 0.0071168695176873275}",25,14,17.085975815551432,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.4, 'e': 0.007052817692028142}",25,14,22.021156605754182,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.4, 'e': 0.006989342332799888}",25,18,10.559299657101707,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.4, 'e': 0.006926438251804689}",25,20,8.794943945125544,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.4, 'e': 0.006864100307538447}",25,18,13.250511989598616,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.4, 'e': 0.006802323404770601}",20,14,12.026270579652934,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.4, 'e': 0.0067411024941276656}",30,20,18.085428954550682,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.4, 'e': 0.006680432571680516}",30,16,28.51526181017265,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.4, 'e': 0.006620308678535392}",20,6,24.17175017295034,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.4, 'e': 0.006560725900428574}",30,20,20.080880162299863,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.4, 'e': 0.0065016793673247164}",20,12,14.849324600613851,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.4, 'e': 0.006443164253018794}",20,13,9.856013839163062,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.4, 'e': 0.006385175774741625}",30,17,24.398380996852076,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.4, 'e': 0.00632770919276895}",20,13,15.411020346464726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.4, 'e': 0.006270759810034029}",20,10,17.71463850274067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.4, 'e': 0.006214322971743723}",20,14,12.753295942961211,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.4, 'e': 0.00615839406499803}",30,21,18.19954161030565,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.4, 'e': 0.006102968518413047}",20,10,20.345218798297616,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.4, 'e': 0.00604804180174733}",25,11,25.767528888108576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.4, 'e': 0.0059936094255316034}",20,15,9.190607206976125,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.4, 'e': 0.005939666940701819}",25,11,24.439650187532212,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.4, 'e': 0.005886209938235503}",25,15,-2.580086303750579,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
569,False,"{'a': 0.4, 'e': 0.005833234048791384}",20,10,19.95830573469067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.4, 'e': 0.005780734942352261}",20,10,12.896345389523708,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.4, 'e': 0.005728708327871091}",20,8,24.621156476855063,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.4, 'e': 0.005677149952920252}",25,18,13.685188790862604,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.4, 'e': 0.005626055603343969}",20,16,8.829801222531271,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.4, 'e': 0.005575421102913873}",20,13,14.367481926864738,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.4, 'e': 0.0055252423129876485}",20,10,12.81588144918652,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.4, 'e': 0.00547551513217076}",20,16,6.148365204486401,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.4, 'e': 0.005426235495981223}",30,17,22.53099558187543,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.4, 'e': 0.005377399376517392}",20,14,10.334112312161658,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.4, 'e': 0.005329002782128735}",25,15,17.554021013334506,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.4, 'e': 0.005281041757089577}",25,13,23.518233251116037,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.4, 'e': 0.0052335123812757706}",20,10,14.922939625119053,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.4, 'e': 0.005186410769844289}",25,9,18.637882457715776,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
583,False,"{'a': 0.4, 'e': 0.0051397330729156905}",25,18,13.180812570412186,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.4, 'e': 0.005093475475259449}",20,9,18.919706414282906,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.4, 'e': 0.005047634195982114}",20,10,19.632127517291504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
